change,filingDate,id,name,share,symbol,transactionCode,transactionDate,transactionPrice,DollarVolume,Transaction Type
-11725,2021-12-13,0000899243-21-047960,Musk Elon,1216690,TSLA,S,2021-12-13,998.811,-11711058.975,Sale
-7885,2021-12-13,0000899243-21-047960,Musk Elon,1228415,TSLA,S,2021-12-13,997.575,-7865878.875,Sale
-14802,2021-12-13,0000899243-21-047960,Musk Elon,1236300,TSLA,S,2021-12-13,996.649,-14752398.498,Sale
-8916,2021-12-13,0000899243-21-047960,Musk Elon,1251102,TSLA,S,2021-12-13,995.49,-8875788.84,Sale
-23642,2021-12-13,0000899243-21-047960,Musk Elon,1260018,TSLA,S,2021-12-13,994.554,-23513245.667999998,Sale
-1400,2021-12-13,0000899243-21-047960,Musk Elon,1283660,TSLA,S,2021-12-13,992.91,-1390074.0,Sale
-8624,2021-12-13,0000899243-21-047960,Musk Elon,1285060,TSLA,S,2021-12-13,992.037,-8555327.088,Sale
-9009,2021-12-13,0000899243-21-047960,Musk Elon,1293684,TSLA,S,2021-12-13,991.138,-8929162.242,Sale
-12011,2021-12-13,0000899243-21-047960,Musk Elon,1302693,TSLA,S,2021-12-13,989.775,-11888187.525,Sale
-13112,2021-12-13,0000899243-21-047960,Musk Elon,1314704,TSLA,S,2021-12-13,989.033,-12968200.696,Sale
-3511,2021-12-13,0000899243-21-047960,Musk Elon,1327816,TSLA,S,2021-12-13,987.912,-3468559.032,Sale
-11069,2021-12-13,0000899243-21-047960,Musk Elon,1331327,TSLA,S,2021-12-13,986.672,-10921472.368,Sale
-3176,2021-12-13,0000899243-21-047960,Musk Elon,1342396,TSLA,S,2021-12-13,984.881,-3127982.056,Sale
-6913,2021-12-13,0000899243-21-047960,Musk Elon,1345572,TSLA,S,2021-12-13,984.034,-6802627.042,Sale
-16975,2021-12-13,0000899243-21-047960,Musk Elon,1352485,TSLA,S,2021-12-13,982.884,-16684455.9,Sale
-16282,2021-12-13,0000899243-21-047959,Musk Elon,1369460,TSLA,S,2021-12-13,981.756,-15984951.192,Sale
-6000,2021-12-13,0000899243-21-047959,Musk Elon,1385742,TSLA,S,2021-12-13,980.804,-5884824.0,Sale
-2866,2021-12-13,0000899243-21-047959,Musk Elon,1391742,TSLA,S,2021-12-13,979.519,-2807301.454,Sale
-11618,2021-12-13,0000899243-21-047959,Musk Elon,1394608,TSLA,S,2021-12-13,978.448,-11367608.864,Sale
-14370,2021-12-13,0000899243-21-047959,Musk Elon,1406226,TSLA,S,2021-12-13,977.404,-14045295.48,Sale
-21752,2021-12-13,0000899243-21-047959,Musk Elon,1420596,TSLA,S,2021-12-13,976.55,-21241915.599999998,Sale
-10215,2021-12-13,0000899243-21-047959,Musk Elon,1447747,TSLA,S,2021-12-13,974.363,-9953118.045,Sale
-7195,2021-12-13,0000899243-21-047959,Musk Elon,1457962,TSLA,S,2021-12-13,973.236,-7002433.02,Sale
-27905,2021-12-13,0000899243-21-047959,Musk Elon,1503570,TSLA,S,2021-12-13,970.273,-27075468.065,Sale
-25804,2021-12-13,0000899243-21-047959,Musk Elon,1531475,TSLA,S,2021-12-13,969.218,-25009701.272,Sale
-51422,2021-12-13,0000899243-21-047959,Musk Elon,1557279,TSLA,S,2021-12-13,968.206,-49787088.932000004,Sale
-79415,2021-12-13,0000899243-21-047959,Musk Elon,1608701,TSLA,S,2021-12-13,967.265,-76815349.975,Sale
-69035,2021-12-13,0000899243-21-047959,Musk Elon,1688116,TSLA,S,2021-12-13,966.182,-66700374.370000005,Sale
-40661,2021-12-13,0000899243-21-047959,Musk Elon,1757151,TSLA,S,2021-12-13,965.362,-39252584.282,Sale
-23110,2021-12-13,0000899243-21-047959,Musk Elon,1797812,TSLA,S,2021-12-13,964.149,-22281483.39,Sale
-45354,2021-12-13,0000899243-21-047959,Musk Elon,1820922,TSLA,S,2021-12-13,963.236,-43686605.544,Sale
-45421,2021-12-13,0000899243-21-047959,Musk Elon,1866276,TSLA,S,2021-12-13,962.21,-43704540.410000004,Sale
-51757,2021-12-13,0000899243-21-047959,Musk Elon,1911697,TSLA,S,2021-12-13,961.199,-49748776.643,Sale
-53011,2021-12-13,0000899243-21-047959,Musk Elon,1963454,TSLA,S,2021-12-13,960.229,-50902699.519,Sale
-33660,2021-12-13,0000899243-21-047959,Musk Elon,2016465,TSLA,S,2021-12-13,959.31,-32290374.599999998,Sale
-9175,2021-12-13,0000899243-21-047959,Musk Elon,2050125,TSLA,S,2021-12-13,958.258,-8792017.15,Sale
-7863,2021-12-13,0000899243-21-047959,Musk Elon,2059300,TSLA,S,2021-12-13,956.931,-7524348.453000001,Sale
-21512,2021-12-13,0000899243-21-047959,Musk Elon,2067163,TSLA,S,2021-12-13,956.034,-20566203.408,Sale
-12534,2021-12-13,0000899243-21-047959,Musk Elon,2088675,TSLA,S,2021-12-13,954.861,-11968227.774,Sale
-23831,2021-12-13,0000899243-21-047959,Musk Elon,2101209,TSLA,S,2021-12-13,953.954,-22733677.774,Sale
-9400,2021-12-13,0000899243-21-047959,Musk Elon,2125040,TSLA,S,2021-12-13,952.835,-8956649.0,Sale
2134440,2021-12-13,0000899243-21-047959,Musk Elon,2134440,TSLA,M,2021-12-13,6.24,13318905.6,Buy
-772,2021-12-09,0000899243-21-047608,Musk Elon,1231150,TSLA,S,2021-12-09,1062.07,-819918.0399999999,Sale
-1634,2021-12-09,0000899243-21-047608,Musk Elon,1231922,TSLA,S,2021-12-09,1061.05,-1733755.7,Sale
-11921,2021-12-09,0000899243-21-047608,Musk Elon,1233556,TSLA,S,2021-12-09,1060.36,-12640551.559999999,Sale
-9657,2021-12-09,0000899243-21-047608,Musk Elon,1245477,TSLA,S,2021-12-09,1058.99,-10226666.43,Sale
-1247,2021-12-09,0000899243-21-047608,Musk Elon,1255134,TSLA,S,2021-12-09,1057.74,-1319001.78,Sale
-17100,2021-12-09,0000899243-21-047608,Musk Elon,1256381,TSLA,S,2021-12-09,1056.62,-18068201.999999996,Sale
-2656,2021-12-09,0000899243-21-047608,Musk Elon,1273481,TSLA,S,2021-12-09,1055.12,-2802398.7199999997,Sale
-8578,2021-12-09,0000899243-21-047608,Musk Elon,1276137,TSLA,S,2021-12-09,1054.21,-9043013.38,Sale
-10995,2021-12-09,0000899243-21-047608,Musk Elon,1284715,TSLA,S,2021-12-09,1053.01,-11577844.95,Sale
-20969,2021-12-09,0000899243-21-047608,Musk Elon,1295710,TSLA,S,2021-12-09,1052.01,-22059597.69,Sale
-25221,2021-12-09,0000899243-21-047608,Musk Elon,1316679,TSLA,S,2021-12-09,1050.41,-26492390.610000003,Sale
-11341,2021-12-09,0000899243-21-047608,Musk Elon,1341900,TSLA,S,2021-12-09,1047.93,-11884574.13,Sale
-11461,2021-12-09,0000899243-21-047608,Musk Elon,1353241,TSLA,S,2021-12-09,1047.3,-12003105.299999999,Sale
-10306,2021-12-09,0000899243-21-047608,Musk Elon,1364702,TSLA,S,2021-12-09,1045.6,-10775953.6,Sale
-19288,2021-12-09,0000899243-21-047608,Musk Elon,1375008,TSLA,S,2021-12-09,1044.62,-20148630.56,Sale
-32426,2021-12-09,0000899243-21-047608,Musk Elon,1394296,TSLA,S,2021-12-09,1043.38,-33832639.88,Sale
-29580,2021-12-09,0000899243-21-047608,Musk Elon,1426722,TSLA,S,2021-12-09,1042.34,-30832417.2,Sale
-30714,2021-12-09,0000899243-21-047608,Musk Elon,1456302,TSLA,S,2021-12-09,1041.37,-31984638.179999996,Sale
-10692,2021-12-09,0000899243-21-047608,Musk Elon,1487016,TSLA,S,2021-12-09,1040.19,-11121711.48,Sale
-10373,2021-12-09,0000899243-21-047607,Musk Elon,1871203,TSLA,S,2021-12-09,1023.28,-10614483.44,Sale
-15415,2021-12-09,0000899243-21-047607,Musk Elon,1881576,TSLA,S,2021-12-09,1022.41,-15760450.15,Sale
-8158,2021-12-09,0000899243-21-047607,Musk Elon,1896991,TSLA,S,2021-12-09,1021.47,-8333152.26,Sale
-4549,2021-12-09,0000899243-21-047607,Musk Elon,1905149,TSLA,S,2021-12-09,1019.53,-4637841.97,Sale
-14735,2021-12-09,0000899243-21-047607,Musk Elon,1909698,TSLA,S,2021-12-09,1018.59,-15008923.65,Sale
-23042,2021-12-09,0000899243-21-047607,Musk Elon,1924433,TSLA,S,2021-12-09,1017.47,-23444543.740000002,Sale
-28858,2021-12-09,0000899243-21-047607,Musk Elon,1947475,TSLA,S,2021-12-09,1016.62,-29337619.96,Sale
-21514,2021-12-09,0000899243-21-047607,Musk Elon,1976333,TSLA,S,2021-12-09,1015.6,-21849618.400000002,Sale
-22526,2021-12-09,0000899243-21-047607,Musk Elon,1997847,TSLA,S,2021-12-09,1014.62,-22855330.12,Sale
-13076,2021-12-09,0000899243-21-047607,Musk Elon,2020373,TSLA,S,2021-12-09,1013.58,-13253572.08,Sale
-10695,2021-12-09,0000899243-21-047607,Musk Elon,2033449,TSLA,S,2021-12-09,1012.54,-10829115.299999999,Sale
-4996,2021-12-09,0000899243-21-047607,Musk Elon,2044144,TSLA,S,2021-12-09,1011.16,-5051755.359999999,Sale
-21064,2021-12-09,0000899243-21-047607,Musk Elon,2049140,TSLA,S,2021-12-09,1010.29,-21280748.56,Sale
-20199,2021-12-09,0000899243-21-047607,Musk Elon,2070204,TSLA,S,2021-12-09,1009.37,-20388264.63,Sale
-17944,2021-12-09,0000899243-21-047607,Musk Elon,2090403,TSLA,S,2021-12-09,1008.44,-18095447.36,Sale
-9329,2021-12-09,0000899243-21-047607,Musk Elon,2108347,TSLA,S,2021-12-09,1007.23,-9396448.67,Sale
-8991,2021-12-09,0000899243-21-047607,Musk Elon,2117676,TSLA,S,2021-12-09,1005.95,-9044496.450000001,Sale
-10477,2021-12-09,0000899243-21-047607,Musk Elon,2126667,TSLA,S,2021-12-09,1005.13,-10530747.01,Sale
-18534,2021-12-09,0000899243-21-047607,Musk Elon,2137144,TSLA,S,2021-12-09,1004.14,-18610730.759999998,Sale
-9563,2021-12-09,0000899243-21-047607,Musk Elon,2155678,TSLA,S,2021-12-09,1003.16,-9593219.08,Sale
2165241,2021-12-09,0000899243-21-047607,Musk Elon,2165241,TSLA,M,2021-12-09,6.24,13511103.84,Buy
-917,2021-12-07,0001790565-21-000016,Baglino Andrew D,19249,TSLA,S,2021-12-06,980.47,-899090.99,Sale
-1591,2021-12-07,0001771340-21-000013,Taneja Vaibhav,22905,TSLA,S,2021-12-06,980.408,-1559829.128,Sale
-2652,2021-12-07,0001771364-21-000015,Kirkhorn Zachary,56634,TSLA,S,2021-12-06,980.43,-2600100.36,Sale
-203,2021-12-02,0000899243-21-046681,Musk Elon,1199350,TSLA,S,2021-12-02,1112.02,-225740.06,Sale
-7600,2021-12-02,0000899243-21-046681,Musk Elon,1199553,TSLA,S,2021-12-02,1110.95,-8443220.0,Sale
-9359,2021-12-02,0000899243-21-046681,Musk Elon,1207153,TSLA,S,2021-12-02,1110.03,-10388770.77,Sale
-6783,2021-12-02,0000899243-21-046681,Musk Elon,1216512,TSLA,S,2021-12-02,1108.84,-7521261.72,Sale
-6742,2021-12-02,0000899243-21-046681,Musk Elon,1223295,TSLA,S,2021-12-02,1108.05,-7470473.1,Sale
-6508,2021-12-02,0000899243-21-046681,Musk Elon,1230037,TSLA,S,2021-12-02,1106.64,-7202013.120000001,Sale
-6179,2021-12-02,0000899243-21-046681,Musk Elon,1236545,TSLA,S,2021-12-02,1105.47,-6830699.13,Sale
-17186,2021-12-02,0000899243-21-046681,Musk Elon,1242724,TSLA,S,2021-12-02,1104.22,-18977124.92,Sale
-11251,2021-12-02,0000899243-21-046681,Musk Elon,1259910,TSLA,S,2021-12-02,1103.39,-12414240.89,Sale
-15722,2021-12-02,0000899243-21-046681,Musk Elon,1271161,TSLA,S,2021-12-02,1101.92,-17324386.240000002,Sale
-3185,2021-12-02,0000899243-21-046681,Musk Elon,1286883,TSLA,S,2021-12-02,1100.29,-3504423.65,Sale
-19945,2021-12-02,0000899243-21-046681,Musk Elon,1290068,TSLA,S,2021-12-02,1099.6,-21931522.0,Sale
-18546,2021-12-02,0000899243-21-046681,Musk Elon,1310013,TSLA,S,2021-12-02,1098.64,-20375377.44,Sale
-11951,2021-12-02,0000899243-21-046681,Musk Elon,1340972,TSLA,S,2021-12-02,1096.32,-13102120.319999998,Sale
-13012,2021-12-02,0000899243-21-046681,Musk Elon,1352923,TSLA,S,2021-12-02,1095.3,-14252043.6,Sale
-22262,2021-12-02,0000899243-21-046681,Musk Elon,1365935,TSLA,S,2021-12-02,1094.2,-24359080.400000002,Sale
-34935,2021-12-02,0000899243-21-046681,Musk Elon,1388197,TSLA,S,2021-12-02,1093.22,-38191640.7,Sale
-19535,2021-12-02,0000899243-21-046681,Musk Elon,1423132,TSLA,S,2021-12-02,1092.25,-21337103.75,Sale
-24141,2021-12-02,0000899243-21-046681,Musk Elon,1442667,TSLA,S,2021-12-02,1091.2,-26342659.2,Sale
-32041,2021-12-02,0000899243-21-046681,Musk Elon,1466808,TSLA,S,2021-12-02,1090.19,-34930777.79,Sale
-25894,2021-12-02,0000899243-21-046679,Musk Elon,1498849,TSLA,S,2021-12-02,1089.19,-28203485.860000003,Sale
-17849,2021-12-02,0000899243-21-046679,Musk Elon,1524743,TSLA,S,2021-12-02,1088.09,-19421318.41,Sale
-20560,2021-12-02,0000899243-21-046679,Musk Elon,1542592,TSLA,S,2021-12-02,1087.2,-22352832.0,Sale
-28389,2021-12-02,0000899243-21-046679,Musk Elon,1563152,TSLA,S,2021-12-02,1086.24,-30837267.36,Sale
-33050,2021-12-02,0000899243-21-046679,Musk Elon,1591541,TSLA,S,2021-12-02,1085.1,-35862555.0,Sale
-51891,2021-12-02,0000899243-21-046679,Musk Elon,1624591,TSLA,S,2021-12-02,1084.09,-56254514.19,Sale
-67991,2021-12-02,0000899243-21-046679,Musk Elon,1676482,TSLA,S,2021-12-02,1083.12,-73642411.91999999,Sale
-44050,2021-12-02,0000899243-21-046679,Musk Elon,1744473,TSLA,S,2021-12-02,1082.2,-47670910.0,Sale
-35975,2021-12-02,0000899243-21-046679,Musk Elon,1788523,TSLA,S,2021-12-02,1081.09,-38892212.75,Sale
-29652,2021-12-02,0000899243-21-046679,Musk Elon,1824498,TSLA,S,2021-12-02,1080.05,-32025642.599999998,Sale
-38553,2021-12-02,0000899243-21-046679,Musk Elon,1854150,TSLA,S,2021-12-02,1079.06,-41601000.18,Sale
-29985,2021-12-02,0000899243-21-046679,Musk Elon,1892703,TSLA,S,2021-12-02,1078.04,-32325029.4,Sale
-31748,2021-12-02,0000899243-21-046679,Musk Elon,1922688,TSLA,S,2021-12-02,1077.08,-34195135.839999996,Sale
-23922,2021-12-02,0000899243-21-046679,Musk Elon,1954436,TSLA,S,2021-12-02,1076.12,-25742942.639999997,Sale
-18126,2021-12-02,0000899243-21-046679,Musk Elon,1978358,TSLA,S,2021-12-02,1075.1,-19487262.599999998,Sale
-14781,2021-12-02,0000899243-21-046679,Musk Elon,1996484,TSLA,S,2021-12-02,1074.01,-15874941.81,Sale
-13961,2021-12-02,0000899243-21-046679,Musk Elon,2011265,TSLA,S,2021-12-02,1072.97,-14979734.17,Sale
-15489,2021-12-02,0000899243-21-046679,Musk Elon,2025226,TSLA,S,2021-12-02,1072.09,-16605602.009999998,Sale
-11124,2021-12-02,0000899243-21-046679,Musk Elon,2040715,TSLA,S,2021-12-02,1070.84,-11912024.159999998,Sale
-12843,2021-12-02,0000899243-21-046679,Musk Elon,2051839,TSLA,S,2021-12-02,1069.97,-13741624.71,Sale
-16555,2021-12-02,0000899243-21-046679,Musk Elon,2064682,TSLA,S,2021-12-02,1068.87,-17695142.849999998,Sale
-12793,2021-12-02,0000899243-21-046679,Musk Elon,2081237,TSLA,S,2021-12-02,1067.82,-13660621.26,Sale
-7883,2021-12-02,0000899243-21-046679,Musk Elon,2094030,TSLA,S,2021-12-02,1066.81,-8409663.23,Sale
-5955,2021-12-02,0000899243-21-046679,Musk Elon,2101913,TSLA,S,2021-12-02,1065.73,-6346422.15,Sale
-6900,2021-12-02,0000899243-21-046679,Musk Elon,2107868,TSLA,S,2021-12-02,1064.58,-7345601.999999999,Sale
-6754,2021-12-02,0000899243-21-046679,Musk Elon,2114768,TSLA,S,2021-12-02,1063.57,-7183351.779999999,Sale
-2400,2021-12-02,0000899243-21-046679,Musk Elon,2121522,TSLA,S,2021-12-02,1062.19,-2549256.0,Sale
-7019,2021-12-02,0000899243-21-046679,Musk Elon,2123922,TSLA,S,2021-12-02,1060.1,-7440841.899999999,Sale
-2500,2021-12-02,0000899243-21-046679,Musk Elon,2130941,TSLA,S,2021-12-02,1058.66,-2646650.0,Sale
2133441,2021-12-02,0000899243-21-046679,Musk Elon,2133441,TSLA,M,2021-12-02,6.24,13312671.84,Buy
-1800,2021-11-23,0000899243-21-045949,Musk Elon,1218590,TSLA,S,2021-11-23,1179.08,-2122344.0,Sale
-11139,2021-11-23,0000899243-21-045949,Musk Elon,1220390,TSLA,S,2021-11-23,1178.09,-13122744.51,Sale
-4200,2021-11-23,0000899243-21-045949,Musk Elon,1231529,TSLA,S,2021-11-23,1177.09,-4943778.0,Sale
-4930,2021-11-23,0000899243-21-045949,Musk Elon,1235729,TSLA,S,2021-11-23,1175.69,-5796151.7,Sale
-4258,2021-11-23,0000899243-21-045949,Musk Elon,1240659,TSLA,S,2021-11-23,1175.01,-5003192.58,Sale
-15713,2021-11-23,0000899243-21-045949,Musk Elon,1244917,TSLA,S,2021-11-23,1173.93,-18445962.09,Sale
-13112,2021-11-23,0000899243-21-045949,Musk Elon,1260630,TSLA,S,2021-11-23,1172.92,-15379327.040000001,Sale
-14377,2021-11-23,0000899243-21-045949,Musk Elon,1273742,TSLA,S,2021-11-23,1171.95,-16849125.150000002,Sale
-10667,2021-11-23,0000899243-21-045949,Musk Elon,1288119,TSLA,S,2021-11-23,1170.78,-12488710.26,Sale
-4419,2021-11-23,0000899243-21-045949,Musk Elon,1298786,TSLA,S,2021-11-23,1169.46,-5167843.74,Sale
-1605,2021-11-23,0000899243-21-045949,Musk Elon,1303205,TSLA,S,2021-11-23,1167.92,-1874511.6,Sale
-12244,2021-11-23,0000899243-21-045949,Musk Elon,1304810,TSLA,S,2021-11-23,1167.18,-14290951.92,Sale
-7224,2021-11-23,0000899243-21-045949,Musk Elon,1317054,TSLA,S,2021-11-23,1166.01,-8423256.24,Sale
-7400,2021-11-23,0000899243-21-045949,Musk Elon,1324278,TSLA,S,2021-11-23,1164.98,-8620852.0,Sale
-13383,2021-11-23,0000899243-21-045949,Musk Elon,1331678,TSLA,S,2021-11-23,1163.73,-15574198.59,Sale
-5717,2021-11-23,0000899243-21-045947,Musk Elon,1345061,TSLA,S,2021-11-23,1162.89,-6648242.130000001,Sale
-5496,2021-11-23,0000899243-21-045947,Musk Elon,1350778,TSLA,S,2021-11-23,1161.94,-6386022.24,Sale
-8500,2021-11-23,0000899243-21-045947,Musk Elon,1356274,TSLA,S,2021-11-23,1160.83,-9867055.0,Sale
-17500,2021-11-23,0000899243-21-045947,Musk Elon,1364774,TSLA,S,2021-11-23,1159.96,-20299300.0,Sale
-12700,2021-11-23,0000899243-21-045947,Musk Elon,1382274,TSLA,S,2021-11-23,1158.03,-14706981.0,Sale
-8641,2021-11-23,0000899243-21-045947,Musk Elon,1394974,TSLA,S,2021-11-23,1157.04,-9997982.64,Sale
-6200,2021-11-23,0000899243-21-045947,Musk Elon,1403615,TSLA,S,2021-11-23,1155.93,-7166766.0,Sale
-9443,2021-11-23,0000899243-21-045947,Musk Elon,1409815,TSLA,S,2021-11-23,1154.69,-10903737.67,Sale
-7800,2021-11-23,0000899243-21-045947,Musk Elon,1419258,TSLA,S,2021-11-23,1153.74,-8999172.0,Sale
-6128,2021-11-23,0000899243-21-045947,Musk Elon,1427058,TSLA,S,2021-11-23,1152.45,-7062213.600000001,Sale
-22844,2021-11-23,0000899243-21-045947,Musk Elon,1433186,TSLA,S,2021-11-23,1151.46,-26303952.240000002,Sale
-7580,2021-11-23,0000899243-21-045947,Musk Elon,1456030,TSLA,S,2021-11-23,1150.17,-8718288.6,Sale
-18217,2021-11-23,0000899243-21-045947,Musk Elon,1463610,TSLA,S,2021-11-23,1149.09,-20932972.529999997,Sale
-10377,2021-11-23,0000899243-21-045947,Musk Elon,1481827,TSLA,S,2021-11-23,1148.09,-11913729.93,Sale
-10936,2021-11-23,0000899243-21-045947,Musk Elon,1492204,TSLA,S,2021-11-23,1147.09,-12544576.239999998,Sale
-8634,2021-11-23,0000899243-21-045947,Musk Elon,1503140,TSLA,S,2021-11-23,1146.24,-9896636.16,Sale
-800,2021-11-23,0000899243-21-045947,Musk Elon,1511774,TSLA,S,2021-11-23,1143.57,-914856.0,Sale
-5174,2021-11-23,0000899243-21-045947,Musk Elon,1512574,TSLA,S,2021-11-23,1142.68,-5912226.32,Sale
-9700,2021-11-23,0000899243-21-045947,Musk Elon,1517748,TSLA,S,2021-11-23,1141.78,-11075266.0,Sale
-3333,2021-11-23,0000899243-21-045947,Musk Elon,1527448,TSLA,S,2021-11-23,1139.64,-3798420.12,Sale
-4100,2021-11-23,0000899243-21-045947,Musk Elon,1530781,TSLA,S,2021-11-23,1138.67,-4668547.0,Sale
-1123,2021-11-23,0000899243-21-045947,Musk Elon,1534881,TSLA,S,2021-11-23,1136.06,-1275795.38,Sale
-5500,2021-11-23,0000899243-21-045947,Musk Elon,1536004,TSLA,S,2021-11-23,1134.58,-6240190.0,Sale
-5342,2021-11-23,0000899243-21-045947,Musk Elon,1541504,TSLA,S,2021-11-23,1133.46,-6054943.32,Sale
-7365,2021-11-23,0000899243-21-045947,Musk Elon,1546846,TSLA,S,2021-11-23,1132.5,-8340862.5,Sale
-8467,2021-11-23,0000899243-21-045947,Musk Elon,1554211,TSLA,S,2021-11-23,1131.67,-9581849.89,Sale
-7311,2021-11-23,0000899243-21-045947,Musk Elon,1562678,TSLA,S,2021-11-23,1130.63,-8266035.930000001,Sale
-13592,2021-11-23,0000899243-21-045947,Musk Elon,1569989,TSLA,S,2021-11-23,1129.49,-15352028.08,Sale
-17574,2021-11-23,0000899243-21-045947,Musk Elon,1583581,TSLA,S,2021-11-23,1128.46,-19831556.04,Sale
-20121,2021-11-23,0000899243-21-045947,Musk Elon,1601155,TSLA,S,2021-11-23,1127.51,-22686628.71,Sale
-14822,2021-11-23,0000899243-21-045946,Musk Elon,1621276,TSLA,S,2021-11-23,1126.55,-16697724.1,Sale
-17366,2021-11-23,0000899243-21-045946,Musk Elon,1636098,TSLA,S,2021-11-23,1125.55,-19546301.3,Sale
-28882,2021-11-23,0000899243-21-045946,Musk Elon,1653464,TSLA,S,2021-11-23,1124.52,-32478386.64,Sale
-17162,2021-11-23,0000899243-21-045946,Musk Elon,1682346,TSLA,S,2021-11-23,1123.4,-19279790.8,Sale
-4900,2021-11-23,0000899243-21-045946,Musk Elon,1877526,TSLA,S,2021-11-23,1105.19,-5415431.0,Sale
-5300,2021-11-23,0000899243-21-045946,Musk Elon,1882426,TSLA,S,2021-11-23,1103.9,-5850670.000000001,Sale
-1800,2021-11-23,0000899243-21-045946,Musk Elon,1887726,TSLA,S,2021-11-23,1102.56,-1984608.0,Sale
-1555,2021-11-23,0000899243-21-045946,Musk Elon,1889526,TSLA,S,2021-11-23,1101.74,-1713205.7,Sale
-2000,2021-11-23,0000899243-21-045946,Musk Elon,1891081,TSLA,S,2021-11-23,1100.73,-2201460.0,Sale
-2600,2021-11-23,0000899243-21-045946,Musk Elon,1893081,TSLA,S,2021-11-23,1099.47,-2858622.0,Sale
-7100,2021-11-23,0000899243-21-045946,Musk Elon,1902436,TSLA,S,2021-11-23,1097.6,-7792959.999999999,Sale
-12634,2021-11-23,0000899243-21-045946,Musk Elon,1909536,TSLA,S,2021-11-23,1096.52,-13853433.68,Sale
-7800,2021-11-23,0000899243-21-045946,Musk Elon,1922170,TSLA,S,2021-11-23,1095.3,-8543340.0,Sale
-6730,2021-11-23,0000899243-21-045944,Musk Elon,1929970,TSLA,S,2021-11-23,1094.24,-7364235.2,Sale
-11500,2021-11-23,0000899243-21-045944,Musk Elon,1936700,TSLA,S,2021-11-23,1092.98,-12569270.0,Sale
-13627,2021-11-23,0000899243-21-045944,Musk Elon,1948200,TSLA,S,2021-11-23,1092.15,-14882728.05,Sale
-4900,2021-11-23,0000899243-21-045944,Musk Elon,1961827,TSLA,S,2021-11-23,1091.03,-5346047.0,Sale
-5709,2021-11-23,0000899243-21-045944,Musk Elon,1966727,TSLA,S,2021-11-23,1090.06,-6223152.54,Sale
-11300,2021-11-23,0000899243-21-045944,Musk Elon,1972436,TSLA,S,2021-11-23,1088.96,-12305248.0,Sale
-8930,2021-11-23,0000899243-21-045944,Musk Elon,1983736,TSLA,S,2021-11-23,1087.89,-9714857.700000001,Sale
-6773,2021-11-23,0000899243-21-045944,Musk Elon,1992666,TSLA,S,2021-11-23,1086.86,-7361302.779999999,Sale
-11347,2021-11-23,0000899243-21-045944,Musk Elon,1999439,TSLA,S,2021-11-23,1085.84,-12321026.479999999,Sale
-12757,2021-11-23,0000899243-21-045944,Musk Elon,2010786,TSLA,S,2021-11-23,1084.9,-13840069.3,Sale
-11457,2021-11-23,0000899243-21-045944,Musk Elon,2023543,TSLA,S,2021-11-23,1083.84,-12417554.879999999,Sale
-7629,2021-11-23,0000899243-21-045944,Musk Elon,2035000,TSLA,S,2021-11-23,1082.71,-8259994.59,Sale
-10234,2021-11-23,0000899243-21-045944,Musk Elon,2042629,TSLA,S,2021-11-23,1081.65,-11069606.100000001,Sale
-6540,2021-11-23,0000899243-21-045944,Musk Elon,2052863,TSLA,S,2021-11-23,1080.84,-7068693.6,Sale
-5542,2021-11-23,0000899243-21-045944,Musk Elon,2059403,TSLA,S,2021-11-23,1079.69,-5983641.98,Sale
-7140,2021-11-23,0000899243-21-045944,Musk Elon,2064945,TSLA,S,2021-11-23,1078.75,-7702275.0,Sale
-5700,2021-11-23,0000899243-21-045944,Musk Elon,2072085,TSLA,S,2021-11-23,1077.84,-6143687.999999999,Sale
-3100,2021-11-23,0000899243-21-045944,Musk Elon,2077785,TSLA,S,2021-11-23,1076.8,-3338080.0,Sale
-8600,2021-11-23,0000899243-21-045944,Musk Elon,2080885,TSLA,S,2021-11-23,1075.66,-9250676.0,Sale
-8400,2021-11-23,0000899243-21-045944,Musk Elon,2089485,TSLA,S,2021-11-23,1074.54,-9026136.0,Sale
-11082,2021-11-23,0000899243-21-045944,Musk Elon,2097885,TSLA,S,2021-11-23,1073.48,-11896305.36,Sale
-10233,2021-11-23,0000899243-21-045944,Musk Elon,2108967,TSLA,S,2021-11-23,1072.55,-10975404.15,Sale
-11281,2021-11-23,0000899243-21-045944,Musk Elon,2119200,TSLA,S,2021-11-23,1071.56,-12088268.36,Sale
-7500,2021-11-23,0000899243-21-045944,Musk Elon,2130481,TSLA,S,2021-11-23,1070.48,-8028600.0,Sale
